id field z uv vj q1 q2 q3 q4 q5 q6 q7 q8 q9 q10 q11 q12 q13
23564.0 GOODS-N 1.2713 0.04628553577737611 0.9515559190165223 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.047619047619047616 0.10909090909090909 0.11627906976744186 0.08333333333333333
24107.0 GOODS-N 0.8522 0.6287689633873577 0.40105034109064985 5.0 5.0 5.0 0.0 0.25 0.1111111111111111 0.3076923076923077 0.25 0.17543859649122806 0.16049382716049382 0.12244897959183673 0.1003584229390681 0.09328358208955224
25216.0 GOODS-N 1.142 0.5530297619369013 0.7441853606948855 5.0 5.0 5.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.125 0.0625 0.13953488372093023 0.10526315789473684 0.08759124087591241 0.08835341365461848
25265.0 GOODS-N 1.5211 0.3126779989877232 -5.2525103608900094 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.5 0.18181818181818182 0.08695652173913043 0.12962962962962962 0.10909090909090909 0.06666666666666667
25340.0 GOODS-N 0.8784 1.006072977893544 1.6614653175691791 5.0 5.0 0.0 0.0 0.4 0.2 0.25 0.19444444444444445 0.17857142857142858 0.13414634146341464 0.1118421052631579 0.10238907849829351 0.09532062391681109
25813.0 GOODS-N 1.1975 -0.0 -0.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.1 0.06896551724137931 0.06493506493506493 0.09 0.07920792079207921
25942.0 GOODS-N 2.2508 0.6426490754975555 0.8251897086800875 5.0 5.0 5.0 5.0 1.0 0.5 0.3333333333333333 0.09090909090909091 0.17647058823529413 0.21212121212121213 0.1206896551724138 0.1 0.08585858585858586
26239.0 GOODS-N 0.8398 1.4386504174056247 0.959566465609365 0.0 0.0 0.0 0.0 0.0 0.2222222222222222 0.21428571428571427 0.23333333333333334 0.21951219512195122 0.11688311688311688 0.11363636363636363 0.0916030534351145 0.09917355371900827
26529.0 GOODS-N 2.4682 0.3129522114503844 0.25235026192470444 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.25 0.2 0.16666666666666666 0.14285714285714285 0.109375 0.09022556390977443
26888.0 GOODS-N 2.1456 1.0869753651289018 -0.12259375962273367 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06451612903225806 0.06329113924050633 0.07462686567164178
28810.0 GOODS-N 2.3058 0.1286279288319814 0.08131653298915688 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.047619047619047616 0.06862745098039216 0.07818930041152264
29183.0 GOODS-N 0.8948 0.49984658822914174 -0.13864868190143884 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.07142857142857142 0.07792207792207792 0.08653846153846154 0.08986615678776291
29405.0 GOODS-N 0.868 -0.00906552840783489 -0.05416630693589196 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.07608695652173914 0.06763285024154589 0.1
29464.0 GOODS-N 1.8604 0.7683644906951632 -0.17735955919497354 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.07692307692307693 0.05405405405405406 0.06666666666666667 0.10365853658536585
30283.0 GOODS-N 2.0997 0.754458160171607 0.8892531369749269 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.2857142857142857 0.16666666666666666 0.05714285714285714 0.08571428571428572 0.0967741935483871 0.1375
30296.0 GOODS-N 0.6352 -0.5577776503027002 -2.476184969829785 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.3333333333333333 0.23076923076923078 0.16666666666666666 0.1509433962264151 0.14423076923076922 0.105
31333.0 GOODS-N 0.8583 1.117528835889758 0.7086012429659936 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.09090909090909091 0.03571428571428571 0.1095890410958904 0.06666666666666667 0.09917355371900827
31996.0 GOODS-N 0.5324 2.1085992661299606 1.3519261770247912 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.1 0.06 0.08461538461538462 0.09486166007905138
32002.0 GOODS-N 2.12 0.6053700978865832 1.1697093719785043 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.05357142857142857 0.08888888888888889
32033.0 GOODS-N 2.2356 -0.030019376857146986 -0.19336230785140696 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.5 0.18181818181818182 0.07142857142857142 0.1 0.1 0.07196969696969698
32146.0 GOODS-N 0.6695 2.0850272482272634 -7.219273133323787 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.14285714285714285 0.14285714285714285 0.15789473684210525 0.16666666666666666 0.11363636363636363 0.1111111111111111
32162.0 GOODS-N 1.2623 0.7685558650273472 0.6850265385942622 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.045454545454545456 0.044444444444444446 0.07339449541284404 0.08130081300813008
32842.0 GOODS-N 1.6973 0.899733678939555 0.467185372349721 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.09090909090909091 0.034482758620689655 0.06349206349206349 0.08759124087591241 0.10943396226415095
33780.0 GOODS-N 1.8585 0.6668310934002455 0.4235381980244668 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.038461538461538464 0.07462686567164178 0.0896551724137931
34358.0 GOODS-N 0.8316 0.7939528669517999 0.17933745536280857 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.14285714285714285 0.0625 0.1323529411764706 0.10810810810810811 0.09508196721311475
35090.0 GOODS-N 0.9635 0.26505938539146184 0.9289425166101646 5.0 5.0 0.0 0.0 0.25 0.2 0.25 0.14285714285714285 0.1 0.09615384615384616 0.0989010989010989 0.06857142857142857 0.07267441860465117
35292.0 GOODS-N 1.8764 0.6282972671561822 -0.8560609498165066 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.1111111111111111 0.06666666666666667 0.08888888888888889 0.07377049180327869
35299.0 GOODS-N 1.0516 1.0434481839855223 1.2026674485435491 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.07142857142857142 0.08333333333333333 0.07633587786259542 0.07983193277310924
2383.0 GOODS-S 1.6699 0.22290429808141077 -0.19657570930306573 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 0.1 0.15217391304347827 0.12 0.09142857142857143
2467.0 GOODS-S 2.2351 0.5158657680062693 1.7999985846840807 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.08823529411764706 0.078125 0.08633093525179857
2546.0 GOODS-S 0.6637 1.0540351326617035 0.21486287695360357 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.18181818181818182 0.09523809523809523 0.11904761904761904 0.09821428571428571 0.10775862068965517
2707.0 GOODS-S 1.3531 2.302376874340465 0.6804412982551422 5.0 5.0 5.0 1.0 1.0 1.0 1.0 0.6666666666666666 0.13333333333333333 0.14814814814814814 0.1276595744680851 0.1 0.09424083769633508
2841.0 GOODS-S 0.9514 0.3296161062396618 1.6534911612929413 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.038461538461538464 0.07142857142857142 0.05813953488372093 0.04516129032258064
3860.0 GOODS-S 0.9298 1.0386559998198068 1.0071860272980908 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.047619047619047616 0.03636363636363636 0.020833333333333332 0.027777777777777776
4210.0 GOODS-S 1.1336 0.4292405055823033 -1.397581570205405 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.1111111111111111 0.058823529411764705 0.14705882352941177 0.09090909090909091 0.0958904109589041 0.08974358974358974
4505.0 GOODS-S 1.9381 1.0471503754318439 0.2504020333280395 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.10144927536231885 0.09027777777777778
4583.0 GOODS-S 2.3119 2.0450253066700865 1.3277774116761054 5.0 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.07692307692307693 0.09195402298850575 0.08379888268156424
6098.0 GOODS-S 1.1327 0.23356540349033564 2.011668096068147 5.0 5.0 5.0 0.0 0.0 0.25 0.3333333333333333 0.2727272727272727 0.26666666666666666 0.1276595744680851 0.10126582278481013 0.09219858156028368 0.08906882591093117
6106.0 GOODS-S 1.1079 0.6670507379884977 0.24310961930530064 5.0 5.0 5.0 0.0 0.0 0.0 0.09090909090909091 0.058823529411764705 0.05 0.10526315789473684 0.1267605633802817 0.09166666666666666 0.08
7457.0 GOODS-S 1.6841 1.102920640526097 1.4247946914036187 5.0 5.0 5.0 5.0 5.0 1.0 0.3333333333333333 0.14285714285714285 0.1111111111111111 0.15789473684210525 0.125 0.09022556390977443 0.09691629955947137
7503.0 GOODS-S 1.1104 0.54370566800418 0.34020106932103134 5.0 0.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.0625 0.13043478260869565 0.08888888888888889 0.11842105263157894 0.08333333333333333 0.07661290322580645
7686.0 GOODS-S 2.3688 1.546582783374081 1.2231630669841145 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.05 0.09375 0.07462686567164178 0.09740259740259741
8097.0 GOODS-S 0.7809 0.7133577728389368 -0.5590332515014955 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08695652173913043 0.09803921568627451 0.09433962264150944 0.06818181818181818
8422.0 GOODS-S 1.6747 1.415411444332131 0.9653772538794282 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.2 0.08333333333333333 0.09090909090909091 0.0625 0.09302325581395349 0.09375
8683.0 GOODS-S 2.2201 0.6428385798462797 -1.2841924417685817 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.15 0.11764705882352941 0.0975609756097561 0.09289617486338798
10436.0 GOODS-S 1.749 -0.0 -0.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285 0.12 0.078125 0.11206896551724138 0.09274193548387097
11016.0 GOODS-S 2.0799 0.4660828369087014 0.07825630387523858 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.125 0.08333333333333333 0.125 0.057692307692307696 0.09 0.0898876404494382
12358.0 GOODS-S 0.7301 1.205833578266591 1.33591381710364 5.0 5.0 0.0 0.3333333333333333 0.25 0.2 0.125 0.16666666666666666 0.25 0.17391304347826086 0.16161616161616163 0.11764705882352941 0.09970674486803519
13369.0 GOODS-S 1.9888 0.6843884049284205 -0.5516363674050808 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.05 0.06818181818181818 0.08064516129032258 0.09045226130653267
13628.0 GOODS-S 1.7074 0.5063441660571157 0.49681125717630004 5.0 5.0 5.0 0.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.2857142857142857 0.13333333333333333 0.14285714285714285 0.08333333333333333 0.09401709401709402 0.07563025210084033
14152.0 GOODS-S 1.6907 0.8317832634852009 -0.20927722031992083 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06060606060606061 0.08695652173913043 0.08904109589041095 0.08870967741935484
14335.0 GOODS-S 1.8359 0.8571301794593861 0.3519273108307789 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.21052631578947367 0.13636363636363635 0.09090909090909091 0.06403940886699508
14747.0 GOODS-S 1.9601 0.8078301046675282 0.5496967483532557 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.09090909090909091 0.12962962962962962 0.07766990291262135 0.07303370786516854
14813.0 GOODS-S 1.9987 0.7150245919002464 0.03740760138792429 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.06818181818181818 0.07964601769911504 0.08762886597938144
15214.0 GOODS-S 1.7227 1.032491747577339 0.45697373212136844 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.04 0.08208955223880597 0.07092198581560284
15847.0 GOODS-S 2.3188 0.22843751470343038 0.5940899193135846 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.5 0.3333333333333333 0.1 0.06521739130434782 0.06060606060606061 0.07037037037037037
16716.0 GOODS-S 0.6611 0.48045910554681776 0.4524690249512685 5.0 5.0 5.0 0.5 0.3333333333333333 0.14285714285714285 0.1 0.058823529411764705 0.04 0.09433962264150944 0.08108108108108109 0.10471204188481675 0.09734513274336283
16769.0 GOODS-S 1.6296 0.8624326933510289 0.6401770760955114 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.05555555555555555 0.12244897959183673 0.09027777777777778 0.0755813953488372
16814.0 GOODS-S 1.8132 0.5363680460358263 -0.6234346659410565 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.13333333333333333 0.13043478260869565 0.09345794392523364 0.06280193236714976
16888.0 GOODS-S 2.4618 0.6170432887462256 0.2546942188376963 5.0 5.0 5.0 5.0 5.0 5.0 1.0 0.3333333333333333 0.16666666666666666 0.058823529411764705 0.08 0.06796116504854369 0.08108108108108109
17212.0 GOODS-S 0.6297 0.10239427465050398 0.06517014601861261 5.0 5.0 5.0 1.0 0.5 0.5 0.16666666666666666 0.125 0.2 0.06666666666666667 0.13761467889908258 0.10328638497652583 0.09345794392523364
19148.0 GOODS-S 0.9673 0.43221561626874205 -0.6793790587007676 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.13333333333333333 0.04878048780487805 0.08035714285714286 0.0798611111111111
19186.0 GOODS-S 1.1071 2.2188844629755438 0.1206484239053582 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08648648648648649 0.07608695652173914
20496.0 GOODS-S 0.6927 0.8728879419808753 0.25951326805010233 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.16666666666666666 0.058823529411764705 0.09836065573770492 0.10526315789473684 0.09811320754716982 0.0971563981042654
21832.0 GOODS-S 0.5493 0.520100130799309 -0.2508318263198912 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.08333333333333333 0.07317073170731707 0.09345794392523364 0.08771929824561403
21893.0 GOODS-S 2.3875 1.1048387084460152 0.7006923732210347 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.05263157894736842 0.09302325581395349 0.07758620689655173 0.07326007326007326
22079.0 GOODS-S 2.1714 0.24266327926124207 0.4882485119514184 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.037037037037037035 0.04918032786885246 0.07936507936507936 0.08741258741258741
22825.0 GOODS-S 2.4819 0.702368632073538 0.6208298242562461 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.12 0.1111111111111111 0.07741935483870968 0.0634441087613293
24308.0 GOODS-S 1.7172 0.6062587727155659 0.3224513141296256 5.0 5.0 5.0 0.0 0.5 0.5 0.3333333333333333 0.25 0.09090909090909091 0.06060606060606061 0.07272727272727272 0.05982905982905983 0.05241935483870968
24622.0 GOODS-S 0.6777 1.0739273794544526 0.9355285669567891 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.25 0.3125 0.14705882352941177 0.10465116279069768 0.09606986899563319 0.0891089108910891
24878.0 GOODS-S 0.7496 0.59293411470466 0.21664900167432652 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03333333333333333 0.02564102564102564 0.016666666666666666 0.05263157894736842 0.08333333333333333 0.09644670050761421
26138.0 GOODS-S 0.7402 0.3733630795138394 -8.774997488513524 0.0 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.03333333333333333 0.02631578947368421 0.016129032258064516 0.05303030303030303 0.09236947791164658 0.09925558312655088
26139.0 GOODS-S 1.58 0.7399661076568793 0.5574151017915059 5.0 5.0 5.0 5.0 1.0 1.0 0.5 0.5 0.3333333333333333 0.13333333333333333 0.05660377358490566 0.054878048780487805 0.08285714285714285
27881.0 GOODS-S 1.8838 0.39305159222757396 -0.6403159626032316 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.07142857142857142 0.07692307692307693 0.05660377358490566 0.05555555555555555 0.06060606060606061
27969.0 GOODS-S 0.6614 0.48252729800504846 -6.135020370905659 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.029411764705882353 0.030303030303030304 0.05755395683453238 0.09885931558935361 0.09836065573770492
29288.0 GOODS-S 2.2454 0.5499047429295928 -0.3705577453793334 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.07692307692307693 0.09523809523809523 0.08196721311475409 0.06535947712418301 0.0708955223880597
29407.0 GOODS-S 1.5937 0.8645912175332942 0.48120155466651193 5.0 5.0 5.0 0.0 0.0 0.0 0.16666666666666666 0.1 0.13333333333333333 0.10344827586206896 0.06382978723404255 0.061068702290076333 0.06463878326996197
29652.0 GOODS-S 1.6143 0.12383992334116563 -1.9437031407890109 5.0 5.0 0.0 0.3333333333333333 0.25 0.25 0.125 0.16666666666666666 0.1111111111111111 0.07692307692307693 0.04081632653061224 0.056910569105691054 0.05639097744360902
29900.0 GOODS-S 1.6184 0.7293817759364141 0.367215744334085 5.0 5.0 5.0 0.0 0.0 0.25 0.1111111111111111 0.09090909090909091 0.125 0.06896551724137931 0.038461538461538464 0.05426356589147287 0.055970149253731345
29928.0 GOODS-S 1.089 0.379858823873665 -0.07054851793615485 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.02702702702702703 0.05333333333333334 0.08333333333333333 0.08064516129032258
30274.0 GOODS-S 2.2367 1.1622942727511614 0.4531825712404497 5.0 5.0 5.0 5.0 5.0 5.0 0.3333333333333333 0.125 0.06666666666666667 0.03333333333333333 0.027777777777777776 0.05913978494623656 0.08206686930091185
30394.0 GOODS-S 1.3143 1.215208801267522 0.24520072577870267 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03225806451612903 0.0875 0.09523809523809523 0.08682634730538923
30534.0 GOODS-S 2.0041 0.6048886467286118 0.17862041134619502 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.08333333333333333 0.1388888888888889 0.057692307692307696 0.05825242718446602
30997.0 GOODS-S 1.0033 0.9144134705411916 0.3977919398627667 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.11764705882352941 0.09375 0.07042253521126761 0.07329842931937172 0.0830860534124629
31397.0 GOODS-S 1.9311 0.5610223639668779 0.086981855559298 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.125 0.14285714285714285 0.10638297872340426 0.06504065040650407 0.06756756756756757
32048.0 GOODS-S 1.8564 0.8079224707765537 0.7879284292395818 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.015873015873015872 0.03305785123966942 0.06372549019607843
32783.0 GOODS-S 1.88 0.5895440841186126 0.3157244461808941 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.03076923076923077 0.06220095693779904
33163.0 GOODS-S 1.2355 0.30732075645828133 0.35787660090374257 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05714285714285714 0.11494252873563218 0.09375 0.08917197452229299
33164.0 GOODS-S 1.3376 0.917818916293983 0.5047431459566439 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.16666666666666666 0.07692307692307693 0.125 0.078125 0.08333333333333333 0.07782101167315175
33912.0 GOODS-S 1.6467 1.8602696828113785 1.7314484817782951 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.1 0.15 0.125 0.10526315789473684 0.06451612903225806 0.056818181818181816
34491.0 GOODS-S 1.608 0.36206490633066934 -0.9929667752767835 5.0 0.0 0.5 0.3333333333333333 0.3333333333333333 0.4 0.4 0.2857142857142857 0.18181818181818182 0.21052631578947367 0.12903225806451613 0.057971014492753624 0.059322033898305086
34519.0 GOODS-S 1.9572 0.8257548365230072 0.689616395746232 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.058823529411764705 0.044444444444444446 0.06201550387596899
34567.0 GOODS-S 1.7545 0.920413145486267 0.7314149009040725 0.0 0.0 0.0 0.0 0.0 0.0 0.14285714285714285 0.1111111111111111 0.09090909090909091 0.058823529411764705 0.0625 0.04411764705882353 0.06132075471698113
35444.0 GOODS-S 1.4934 1.4241467900256797 1.9436951447039035 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.07692307692307693 0.11538461538461539 0.09482758620689655 0.06572769953051644
36095.0 GOODS-S 1.9576 0.5958808371988116 -6.286171353948466 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.3333333333333333 0.08333333333333333 0.08571428571428572 0.075 0.052941176470588235
38092.0 GOODS-S 0.6684 0.7127809021750966 0.41172566649496356 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.16666666666666666 0.08333333333333333 0.046511627906976744 0.049019607843137254 0.0776255707762557 0.09876543209876543
38786.0 GOODS-S 0.6611 0.739580760643695 0.19487939620722847 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0625 0.06976744186046512 0.042105263157894736 0.0779816513761468 0.10094637223974763
39012.0 GOODS-S 1.6573 0.5229957922243921 -0.2659192915549787 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.011235955056179775 0.04216867469879518 0.0502092050209205
39208.0 GOODS-S 1.9643 0.8171482623375861 -0.7117541029830712 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.25 0.16666666666666666 0.07692307692307693 0.047619047619047616 0.08333333333333333 0.051094890510948905
39364.0 GOODS-S 1.697 0.9500031088156695 0.5350932921077511 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.012345679012345678 0.0392156862745098 0.048672566371681415
39568.0 GOODS-S 2.1861 0.15733164944523026 0.298650149907435 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.2 0.375 0.16129032258064516 0.11392405063291139 0.0979020979020979 0.0821917808219178
40597.0 GOODS-S 1.2385 0.68192007025477 -0.3169066210867262 5.0 5.0 5.0 0.0 0.0 0.0 0.5 0.25 0.18181818181818182 0.13513513513513514 0.09302325581395349 0.08974358974358974 0.08208955223880597
41148.0 GOODS-S 1.6965 0.5943837285813853 -0.19905669616439103 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.015873015873015872 0.041237113402061855 0.037267080745341616 0.04263565891472868
41181.0 GOODS-S 2.0914 0.09741772731963062 -0.35205789162056467 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.045454545454545456 0.0847457627118644 0.09615384615384616 0.09473684210526316
42113.0 GOODS-S 1.648 0.44377029059426887 0.1975116368798396 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.05660377358490566 0.04854368932038835 0.058823529411764705 0.057692307692307696
42501.0 GOODS-S 1.8223 0.09906604211397337 4.037540270005132 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.08 0.041666666666666664 0.0472972972972973
42607.0 GOODS-S 2.366 0.8176988444202686 0.41076808485614963 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.02127659574468085 0.037037037037037035 0.04964539007092199 0.06451612903225806
42705.0 GOODS-S 1.9749 0.35772749738188975 0.8564990261072268 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.043478260869565216 0.06666666666666667 0.05128205128205128 0.06164383561643835
42957.0 GOODS-S 1.8293 0.3921759330725256 0.4312887520285307 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.034482758620689655 0.03896103896103896
43042.0 GOODS-S 1.4271 0.6634908434231561 0.2957698245331837 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.09090909090909091 0.12195121951219512 0.10843373493975904 0.075
12778.0 UDS 1.8125 1.590936856059849 1.762244421541844 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.03125 0.1125 0.14285714285714285 0.14285714285714285
13108.0 UDS 2.1073 1.0529285876303245 1.0157316346839211 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.1111111111111111 0.16666666666666666 0.13636363636363635 0.1076923076923077 0.11618257261410789
13526.0 UDS 2.4909 1.5630092366328208 1.9799524812100124 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.034482758620689655 0.06077348066298342
13952.0 UDS 2.1183 1.421712780197506 1.6145069035267936 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.05714285714285714 0.10843373493975904 0.11875 0.11940298507462686
14152.0 UDS 1.4208 2.092880675251209 1.3531209809724956 5.0 5.0 1.0 0.5 0.5 0.5 0.3333333333333333 0.36363636363636365 0.2608695652173913 0.2564102564102564 0.18666666666666668 0.1875 0.14782608695652175
14409.0 UDS 2.1679 1.4628022181091973 1.4653766547726481 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.125 0.07142857142857142 0.13157894736842105 0.10843373493975904 0.125 0.1183206106870229
14723.0 UDS 1.9221 1.6066967738307754 1.5764549425138974 5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.125 0.16666666666666666 0.15384615384615385 0.08196721311475409 0.08 0.08095238095238096
14854.0 UDS 1.2076 1.7165788731634422 1.7233413949467846 5.0 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.2857142857142857 0.2727272727272727 0.24561403508771928 0.19327731092436976 0.2094240837696335
14996.0 UDS 2.069 1.6245189653322687 1.2307609707903269 5.0 5.0 1.0 1.0 0.5 0.3333333333333333 0.3333333333333333 0.5 0.5 0.32142857142857145 0.19444444444444445 0.14685314685314685 0.14354066985645933
15270.0 UDS 1.8066 1.374512531185512 1.4787658840469866 5.0 5.0 5.0 5.0 5.0 0.3333333333333333 0.16666666666666666 0.125 0.23529411764705882 0.15 0.14563106796116504 0.16129032258064516 0.17679558011049723
15598.0 UDS 2.4129 0.6434091235861493 1.0555558500318305 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.09090909090909091 0.13953488372093023 0.0891089108910891 0.10582010582010581 0.08385093167701864
16074.0 UDS 0.6399 2.011571289759551 1.5086596109621073 5.0 5.0 5.0 5.0 0.0 0.0 0.4444444444444444 0.2857142857142857 0.2222222222222222 0.1875 0.37662337662337664 0.3732394366197183 0.47368421052631576
16145.0 UDS 0.6625 1.9807707246487132 1.4589710965248537 5.0 5.0 5.0 5.0 0.6666666666666666 0.5 0.7777777777777778 0.7352941176470589 0.7580645161290323 0.717391304347826 0.5735294117647058 0.4626865671641791 0.446064139941691
16239.0 UDS 1.1919 2.072778358395305 1.5084817305085334 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.15 0.11538461538461539 0.25384615384615383 0.23015873015873015
17327.0 UDS 0.6323 1.9628633250001384 1.398626858239799 1.0 1.0 1.0 1.0 1.0 0.8 0.7894736842105263 0.7777777777777778 0.7464788732394366 0.6893203883495146 0.5510204081632653 0.4511627906976744 0.45027624309392267
17475.0 UDS 0.6414 2.0109343233595127 1.4339812336629842 5.0 5.0 1.0 1.0 1.0 1.0 0.8421052631578947 0.7297297297297297 0.7213114754098361 0.6732673267326733 0.543046357615894 0.4549763033175355 0.447887323943662
17838.0 UDS 2.0078 1.8759743867372132 1.6918146753745036 5.0 5.0 5.0 5.0 5.0 5.0 0.0 0.0 0.0 0.09523809523809523 0.06451612903225806 0.06201550387596899 0.08239700374531835
17879.0 UDS 1.0692 2.005395690115902 1.7225021777856562 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.16666666666666666 0.15789473684210525 0.19480519480519481 0.2391304347826087 0.22846441947565543
